time,target
533,"0,20351581"
"533,2","0,20561276"
"533,4","0,20068678"
"533,6","0,2006499"
"533,8","0,2016101"
534,"0,20049785"
"534,2","0,19766828"
"534,4","0,20153035"
"534,6","0,20239086"
"534,8","0,20066318"
535,"0,19998999"
"535,2","0,20046458"
"535,4","0,20712802"
"535,6","0,20148899"
"535,8","0,20423715"
536,"0,20241049"
"536,2","0,2011227"
"536,4","0,20291027"
"536,6","0,20279664"
"536,8","0,20171495"
537,"0,2025862"
"537,2","0,20038095"
"537,4","0,1997502"
"537,6","0,20307703"
"537,8","0,19967341"
538,"0,20198818"
"538,2","0,20429601"
"538,4","0,19993095"
"538,6","0,20201927"
"538,8","0,20022893"
539,"0,20586084"
"539,2","0,20093551"
"539,4","0,19977425"
"539,6","0,20263804"
"539,8","0,20585074"
540,"0,20192677"
"540,2","0,20080359"
"540,4","0,2014344"
"540,6","0,20369922"
"540,8","0,20200981"
541,"0,19978306"
"541,2","0,20083831"
"541,4","0,20085932"
"541,6","0,20409346"
"541,8","0,20071693"
542,"0,20452702"
"542,2","0,20002159"
"542,4","0,19840062"
"542,6","0,20079224"
"542,8","0,19861202"
543,"0,19887015"
"543,2","0,20403738"
"543,4","0,20118518"
"543,6","0,20311335"
"543,8","0,19979064"
544,"0,20505755"
"544,2","0,20181815"
"544,4","0,20202865"
"544,6","0,20180729"
"544,8","0,19934946"
545,"0,20513658"
"545,2","0,20276837"
"545,4","0,20214321"
"545,6","0,2026404"
"545,8","0,20261757"
546,"0,20463447"
"546,2","0,19918098"
"546,4","0,20311509"
"546,6","0,2020826"
"546,8","0,19952086"
547,"0,19727047"
"547,2","0,20017733"
"547,4","0,20156315"
"547,6","0,20099418"
"547,8","0,20076385"
548,"0,20302702"
"548,2","0,20188846"
"548,4","0,20256504"
"548,6","0,19880395"
"548,8","0,19814932"
549,"0,19982257"
"549,2","0,20086335"
"549,4","0,20173897"
"549,6","0,19743545"
"549,8","0,19585042"
550,"0,20114282"
"550,2","0,19815649"
"550,4","0,19879872"
"550,6","0,20186733"
"550,8","0,20088466"
551,"0,20032802"
"551,2","0,20229183"
"551,4","0,20142958"
"551,6","0,19955811"
"551,8","0,19891393"
552,"0,19931024"
"552,2","0,19844677"
"552,4","0,19910716"
"552,6","0,19823053"
"552,8","0,19637775"
553,"0,19991979"
"553,2","0,20017478"
"553,4","0,19652492"
"553,6","0,19866194"
"553,8","0,19871932"
554,"0,2010195"
"554,2","0,20007575"
"554,4","0,19779383"
"554,6","0,19987454"
"554,8","0,19845612"
555,"0,20212676"
"555,2","0,19955626"
"555,4","0,20338893"
"555,6","0,20395462"
"555,8","0,20060235"
556,"0,19868661"
"556,2","0,19898188"
"556,4","0,19712454"
"556,6","0,19705892"
"556,8","0,20088036"
557,"0,19900359"
"557,2","0,19359259"
"557,4","0,19832104"
"557,6","0,20270562"
"557,8","0,19894235"
558,"0,19780619"
"558,2","0,19928148"
"558,4","0,2017661"
"558,6","0,19929592"
"558,8","0,19824842"
559,"0,20149924"
"559,2","0,19933839"
"559,4","0,19813341"
"559,6","0,19822542"
"559,8","0,20132735"
560,"0,19788481"
"560,2","0,19760381"
"560,4","0,19667098"
"560,6","0,19650029"
"560,8","0,20441514"
561,"0,19789511"
"561,2","0,19893157"
"561,4","0,19609925"
"561,6","0,19895707"
"561,8","0,19752006"
562,"0,19488944"
"562,2","0,19721259"
"562,4","0,20352897"
"562,6","0,19986431"
"562,8","0,1954961"
563,"0,19670153"
"563,2","0,19849806"
"563,4","0,20048021"
"563,6","0,20012477"
"563,8","0,20115545"
564,"0,19920121"
"564,2","0,19993424"
"564,4","0,19574909"
"564,6","0,20203841"
"564,8","0,2011866"
565,"0,1969852"
"565,2","0,20082207"
"565,4","0,19991745"
"565,6","0,19659942"
"565,8","0,19622219"
566,"0,2004827"
"566,2","0,19600333"
"566,4","0,19354573"
"566,6","0,19397685"
"566,8","0,19515012"
567,"0,20206907"
"567,2","0,19710854"
"567,4","0,19609864"
"567,6","0,19498903"
"567,8","0,20094483"
568,"0,19350614"
"568,2","0,19785599"
"568,4","0,20064972"
"568,6","0,19372797"
"568,8","0,19905549"
569,"0,19872348"
"569,2","0,19501743"
"569,4","0,19413418"
"569,6","0,19910501"
"569,8","0,19612235"
570,"0,19965106"
"570,2","0,20072965"
"570,4","0,19547752"
"570,6","0,19661625"
"570,8","0,19384198"
571,"0,20155433"
"571,2","0,19592607"
"571,4","0,19964674"
"571,6","0,19636889"
"571,8","0,19559433"
572,"0,19884706"
"572,2","0,1983071"
"572,4","0,19672053"
"572,6","0,1988721"
"572,8","0,19398956"
573,"0,19720866"
"573,2","0,198008"
"573,4","0,19809639"
"573,6","0,19908059"
"573,8","0,19816661"
574,"0,19678663"
"574,2","0,19578142"
"574,4","0,19609632"
"574,6","0,19750077"
"574,8","0,1973737"
575,"0,19217883"
"575,2","0,19205858"
"575,4","0,1981149"
"575,6","0,19126371"
"575,8","0,19906531"
576,"0,19709794"
"576,2","0,19780231"
"576,4","0,19520962"
"576,6","0,19684483"
"576,8","0,19734855"
577,"0,19954206"
"577,2","0,19446476"
"577,4","0,19514009"
"577,6","0,196692"
"577,8","0,19252084"
578,"0,19556302"
"578,2","0,19666263"
"578,4","0,19948357"
"578,6","0,19695245"
"578,8","0,19840525"
579,"0,19417784"
"579,2","0,19309944"
"579,4","0,19633599"
"579,6","0,20143285"
"579,8","0,19544743"
580,"0,20224078"
"580,2","0,19832133"
"580,4","0,2005107"
"580,6","0,19455034"
"580,8","0,19608659"
581,"0,19986907"
"581,2","0,19326213"
"581,4","0,19662696"
"581,6","0,19576515"
"581,8","0,19700597"
582,"0,20095003"
"582,2","0,19496036"
"582,4","0,19202249"
"582,6","0,196252"
"582,8","0,19653419"
583,"0,19578752"
"583,2","0,1951741"
"583,4","0,19779947"
"583,6","0,19295132"
"583,8","0,19985649"
584,"0,19663331"
"584,2","0,19820613"
"584,4","0,19662836"
"584,6","0,19368295"
"584,8","0,19585703"
585,"0,19812506"
"585,2","0,19666332"
"585,4","0,19494623"
"585,6","0,19680761"
"585,8","0,19660193"
586,"0,1967615"
"586,2","0,20001858"
"586,4","0,19756164"
"586,6","0,19556607"
"586,8","0,19332486"
587,"0,19477561"
"587,2","0,19581518"
"587,4","0,19676381"
"587,6","0,20283969"
"587,8","0,19720337"
588,"0,19586384"
"588,2","0,19991313"
"588,4","0,19793482"
"588,6","0,19734463"
"588,8","0,19491462"
589,"0,1972187"
"589,2","0,19575484"
"589,4","0,19524492"
"589,6","0,19576056"
"589,8","0,19565846"
590,"0,19749063"
"590,2","0,19703217"
"590,4","0,19335912"
"590,6","0,19544078"
"590,8","0,19554463"
591,"0,19492774"
"591,2","0,19813435"
"591,4","0,19921702"
"591,6","0,20201391"
"591,8","0,19272992"
592,"0,19358779"
"592,2","0,19551508"
"592,4","0,19401692"
"592,6","0,19666393"
"592,8","0,19796699"
593,"0,19631609"
"593,2","0,19381383"
"593,4","0,19674955"
"593,6","0,19574334"
"593,8","0,19361328"
594,"0,19807114"
"594,2","0,19432038"
"594,4","0,19643618"
"594,6","0,195427"
"594,8","0,19722648"
595,"0,19578296"
"595,2","0,19365542"
"595,4","0,19707465"
"595,6","0,19624077"
"595,8","0,19541918"
596,"0,19748315"
"596,2","0,19937576"
"596,4","0,19192617"
"596,6","0,19741967"
"596,8","0,19463769"
597,"0,19289471"
"597,2","0,19389977"
"597,4","0,19552018"
"597,6","0,1973823"
"597,8","0,19586127"
598,"0,19576798"
"598,2","0,1926531"
"598,4","0,19624205"
"598,6","0,19253515"
"598,8","0,19437908"
599,"0,19216271"
"599,2","0,19275336"
"599,4","0,19362915"
"599,6","0,19377808"
"599,8","0,19546591"
600,"0,18014063"
"600,2","0,17153816"
"600,4","0,16190276"
"600,6","0,14906006"
"600,8","0,14472294"
601,"0,13767844"
"601,2","0,13577497"
"601,4","0,12887575"
"601,6","0,12105692"
"601,8","0,11455236"
602,"0,10767344"
"602,2","0,1103946"
"602,4","0,10516448"
"602,6","0,10345969"
"602,8","0,09160174"
603,"0,09397599"
"603,2","0,08753565"
"603,4","0,08677561"
"603,6","0,08520921"
"603,8","0,08171596"
604,"0,08156674"
"604,2","0,07584811"
"604,4","0,07354151"
"604,6","0,07347472"
"604,8","0,0728396"
605,"0,06408438"
"605,2","0,06502937"
"605,4","0,06587601"
"605,6","0,06156648"
"605,8","0,06056309"
606,"0,05862879"
"606,2","0,05881151"
"606,4","0,05515373"
"606,6","0,04828665"
"606,8","0,05199383"
607,"0,04920834"
"607,2","0,04661358"
"607,4","0,0415042"
"607,6","0,04534042"
"607,8","0,04074564"
608,"0,03981701"
"608,2","0,0392483"
"608,4","0,03466376"
"608,6","0,03599033"
"608,8","0,03505527"
609,"0,02876217"
"609,2","0,03196649"
"609,4","0,0279897"
"609,6","0,02878482"
"609,8","0,02685168"
610,"0,02366083"
"610,2","0,02305005"
"610,4","0,02213779"
"610,6","0,02459482"
"610,8","0,02223914"
611,"0,02313499"
"611,2","0,02137187"
"611,4","0,01567839"
"611,6","0,01823438"
"611,8","0,01841969"
612,"0,01324279"
"612,2","0,01406123"
"612,4","0,01130739"
"612,6","0,00904902"
"612,8","0,00838935"
613,"0,00620183"
"613,2","0,0088178"
"613,4","0,00683582"
"613,6","0,00597325"
"613,8","0,00613571"
614,"0,00640879"
"614,2","0,00355312"
"614,4","0,00178701"
"614,6","0,00302805"
"614,8","0,00115951"
615,"-0,00188828"
"615,2","-0,0039803"
"615,4","0,00252337"
"615,6","-0,00140562"
"615,8","-0,00044779"
616,"-0,00329549"
"616,2","-0,00651406"
"616,4","-0,00537902"
"616,6","-0,00992616"
"616,8","-0,00971343"
617,"-0,00912335"
"617,2","-0,01325139"
"617,4","-0,01058758"
"617,6","-0,00955053"
"617,8","-0,01674817"
618,"-0,00746807"
"618,2","-0,01158752"
"618,4","-0,01474092"
"618,6","-0,0148077"
"618,8","-0,01062385"
619,"-0,01765908"
"619,2","-0,01362207"
"619,4","-0,01674039"
"619,6","-0,01662403"
"619,8","-0,01791134"
620,"-0,01824947"
"620,2","-0,02448214"
"620,4","-0,01650093"
"620,6","-0,0205757"
"620,8","-0,02581943"
621,"-0,0222731"
"621,2","-0,02361949"
"621,4","-0,02238354"
"621,6","-0,02205016"
"621,8","-0,02759411"
622,"-0,02771303"
"622,2","-0,02436591"
"622,4","-0,02798346"
"622,6","-0,02815994"
"622,8","-0,03137266"
623,"-0,02923801"
"623,2","-0,0292445"
"623,4","-0,02988794"
"623,6","-0,02730938"
"623,8","-0,0306362"
624,"-0,02890667"
"624,2","-0,03400014"
"624,4","-0,03318679"
"624,6","-0,03388879"
"624,8","-0,03417077"
625,"-0,0358088"
"625,2","-0,0279191"
"625,4","-0,03555248"
"625,6","-0,03500546"
"625,8","-0,03866849"
626,"-0,03841814"
"626,2","-0,03685274"
"626,4","-0,03838149"
"626,6","-0,03687265"
"626,8","-0,0364191"
627,"-0,04216261"
"627,2","-0,03897911"
"627,4","-0,04283673"
"627,6","-0,03554442"
"627,8","-0,04336734"
628,"-0,04102546"
"628,2","-0,0422951"
"628,4","-0,04346141"
"628,6","-0,04471247"
"628,8","-0,04662663"
629,"-0,04771189"
"629,2","-0,04732103"
"629,4","-0,04684379"
"629,6","-0,04738025"
"629,8","-0,04668523"
630,"-0,04591686"
"630,2","-0,04801269"
"630,4","-0,05024045"
"630,6","-0,05268202"
"630,8","-0,05054826"
631,"-0,05536805"
"631,2","-0,05068285"
"631,4","-0,05249399"
"631,6","-0,05247414"
"631,8","-0,05277735"
632,"-0,05176824"
"632,2","-0,05275348"
"632,4","-0,05774767"
"632,6","-0,0539375"
"632,8","-0,05623646"
633,"-0,05509285"
"633,2","-0,05341843"
"633,4","-0,05520157"
"633,6","-0,05646021"
"633,8","-0,05564496"
634,"-0,06107247"
"634,2","-0,05563486"
"634,4","-0,05686128"
"634,6","-0,06178679"
"634,8","-0,06082437"
635,"-0,06121514"
"635,2","-0,05848939"
"635,4","-0,06130042"
"635,6","-0,06011462"
"635,8","-0,06025346"
636,"-0,06079138"
"636,2","-0,06221442"
"636,4","-0,0652645"
"636,6","-0,05785813"
"636,8","-0,06183594"
637,"-0,06324483"
"637,2","-0,06195354"
"637,4","-0,06644734"
"637,6","-0,06802686"
"637,8","-0,06793194"
638,"-0,06316804"
"638,2","-0,06489067"
"638,4","-0,06566193"
"638,6","-0,06470177"
"638,8","-0,06593247"
639,"-0,06471393"
"639,2","-0,06701952"
"639,4","-0,06731973"
"639,6","-0,07022803"
"639,8","-0,07254667"
640,"-0,06806023"
"640,2","-0,0696817"
"640,4","-0,06911943"
"640,6","-0,07145746"
"640,8","-0,06953845"
641,"-0,07440557"
"641,2","-0,07580803"
"641,4","-0,07135212"
"641,6","-0,07007951"
"641,8","-0,07257902"
642,"-0,07232322"
"642,2","-0,07261803"
"642,4","-0,07152043"
"642,6","-0,07589655"
"642,8","-0,07578329"
643,"-0,0752207"
"643,2","-0,07424789"
"643,4","-0,0770537"
"643,6","-0,07609249"
"643,8","-0,07809225"
644,"-0,07521241"
"644,2","-0,07655436"
"644,4","-0,07601086"
"644,6","-0,07702351"
"644,8","-0,07922889"
645,"-0,07685395"
"645,2","-0,07668813"
"645,4","-0,08174718"
"645,6","-0,07963299"
"645,8","-0,0770612"
646,"-0,07837343"
"646,2","-0,0809326"
"646,4","-0,0824188"
"646,6","-0,08028804"
"646,8","-0,08213346"
647,"-0,08073448"
"647,2","-0,08517823"
"647,4","-0,08214057"
"647,6","-0,08237776"
"647,8","-0,08554889"
648,"-0,08309036"
"648,2","-0,08231986"
"648,4","-0,08518686"
"648,6","-0,08408354"
"648,8","-0,08486998"
649,"-0,08693442"
"649,2","-0,08628801"
"649,4","-0,08492707"
"649,6","-0,08550293"
"649,8","-0,08554482"
650,"-0,09054296"
"650,2","-0,09101332"
"650,4","-0,08855982"
"650,6","-0,08801798"
"650,8","-0,08930748"
651,"-0,08879554"
"651,2","-0,08567068"
"651,4","-0,08427966"
"651,6","-0,08721979"
"651,8","-0,08678276"
652,"-0,0892766"
"652,2","-0,08739372"
"652,4","-0,08908334"
"652,6","-0,08942189"
"652,8","-0,08814698"
653,"-0,08968905"
"653,2","-0,08916764"
"653,4","-0,09534091"
"653,6","-0,09008207"
"653,8","-0,09382582"
654,"-0,0939125"
"654,2","-0,09586243"
"654,4","-0,09223253"
"654,6","-0,09537537"
"654,8","-0,08915933"
655,"-0,09923434"
"655,2","-0,09216057"
"655,4","-0,09582885"
"655,6","-0,09586832"
"655,8","-0,09238929"
656,"-0,09223355"
"656,2","-0,09690712"
"656,4","-0,09209953"
"656,6","-0,09842739"
"656,8","-0,09418841"
657,"-0,09621276"
"657,2","-0,09846024"
"657,4","-0,10047518"
"657,6","-0,09961932"
"657,8","-0,09852268"
658,"-0,09739732"
"658,2","-0,1016475"
"658,4","-0,09453371"
"658,6","-0,10234746"
"658,8","-0,10183894"
659,"-0,10179286"
"659,2","-0,09715859"
"659,4","-0,10231887"
"659,6","-0,1000279"
"659,8","-0,10006107"
660,"-0,10071685"
"660,2","-0,09760708"
"660,4","-0,09982345"
"660,6","-0,10287109"
"660,8","-0,10161024"
661,"-0,09765375"
"661,2","-0,1020131"
"661,4","-0,10306109"
"661,6","-0,10562225"
"661,8","-0,10249611"
662,"-0,09920827"
"662,2","-0,10280465"
"662,4","-0,10459987"
"662,6","-0,09903992"
"662,8","-0,10604598"
663,"-0,1063043"
"663,2","-0,1071315"
"663,4","-0,10379676"
"663,6","-0,10441074"
"663,8","-0,10871612"
664,"-0,10693086"
"664,2","-0,1112668"
"664,4","-0,10466461"
"664,6","-0,10820219"
"664,8","-0,10538413"
665,"-0,10847926"
"665,2","-0,10612011"
"665,4","-0,10573945"
"665,6","-0,10886236"
"665,8","-0,10865254"
666,"-0,11018034"
"666,2","-0,10921852"
"666,4","-0,10757932"
"666,6","-0,10946283"
"666,8","-0,11528106"
667,"-0,11191379"
"667,2","-0,1079025"
"667,4","-0,10852745"
"667,6","-0,11071911"
"667,8","-0,11317708"
668,"-0,112293"
"668,2","-0,11082577"
"668,4","-0,11261285"
"668,6","-0,11235072"
"668,8","-0,11089182"
669,"-0,11379892"
"669,2","-0,10785007"
"669,4","-0,11497527"
"669,6","-0,11197634"
"669,8","-0,11096776"
670,"-0,1164199"
"670,2","-0,11546748"
"670,4","-0,11402664"
"670,6","-0,11526436"
"670,8","-0,11421346"
671,"-0,11653384"
"671,2","-0,11169948"
"671,4","-0,11114714"
"671,6","-0,11292007"
"671,8","-0,11754147"
672,"-0,11416366"
"672,2","-0,11423891"
"672,4","-0,11549191"
"672,6","-0,1165653"
"672,8","-0,1166014"
673,"-0,11446276"
"673,2","-0,11345376"
"673,4","-0,1163605"
"673,6","-0,11589012"
"673,8","-0,11761691"
674,"-0,11699188"
"674,2","-0,1163604"
"674,4","-0,11669661"
"674,6","-0,11916098"
"674,8","-0,11961068"
675,"-0,11801169"
"675,2","-0,1200083"
"675,4","-0,11611727"
"675,6","-0,11851034"
"675,8","-0,12039222"
676,"-0,11696467"
"676,2","-0,11913554"
"676,4","-0,11768857"
"676,6","-0,12134379"
"676,8","-0,12199435"
677,"-0,11968555"
"677,2","-0,12076078"
"677,4","-0,12045953"
"677,6","-0,12017297"
"677,8","-0,11946516"
678,"-0,12271076"
"678,2","-0,1194097"
"678,4","-0,122385"
"678,6","-0,11869314"
"678,8","-0,12063264"
679,"-0,12322111"
"679,2","-0,12348395"
"679,4","-0,12243779"
"679,6","-0,12111536"
"679,8","-0,12509082"
680,"-0,12782696"
"680,2","-0,12258103"
"680,4","-0,12449957"
"680,6","-0,12390848"
"680,8","-0,1253363"
681,"-0,1205911"
"681,2","-0,12565733"
"681,4","-0,12169292"
"681,6","-0,12463758"
"681,8","-0,12783957"
682,"-0,12225539"
"682,2","-0,12457562"
"682,4","-0,12862553"
"682,6","-0,12578116"
"682,8","-0,12536208"
683,"-0,12494401"
"683,2","-0,12825741"
"683,4","-0,12946525"
"683,6","-0,13029058"
"683,8","-0,12827803"
684,"-0,12551154"
"684,2","-0,12708941"
"684,4","-0,1241276"
"684,6","-0,12884596"
"684,8","-0,12815596"
685,"-0,12602127"
"685,2","-0,1248743"
"685,4","-0,12595099"
"685,6","-0,12874261"
"685,8","-0,13296993"
686,"-0,13059783"
"686,2","-0,13060285"
"686,4","-0,13289368"
"686,6","-0,12955016"
"686,8","-0,12845001"
687,"-0,12860648"
"687,2","-0,12720242"
"687,4","-0,12938747"
"687,6","-0,13102287"
"687,8","-0,12846808"
688,"-0,13072628"
"688,2","-0,13367933"
"688,4","-0,12640797"
"688,6","-0,13079652"
"688,8","-0,13253698"
689,"-0,12972414"
"689,2","-0,12998158"
"689,4","-0,13158457"
"689,6","-0,132873"
"689,8","-0,13241784"
690,"-0,13455716"
"690,2","-0,13147233"
"690,4","-0,13041607"
"690,6","-0,13400894"
"690,8","-0,13534731"
691,"-0,13399237"
"691,2","-0,13358703"
"691,4","-0,13019226"
"691,6","-0,13552377"
"691,8","-0,13280194"
692,"-0,13152991"
"692,2","-0,13417386"
"692,4","-0,13499542"
"692,6","-0,13657004"
"692,8","-0,13589177"
693,"-0,13428392"
"693,2","-0,13450921"
"693,4","-0,13202155"
"693,6","-0,13298179"
"693,8","-0,13542309"
694,"-0,13824011"
"694,2","-0,13916098"
"694,4","-0,13929462"
"694,6","-0,13869038"
"694,8","-0,13715506"
695,"-0,13936271"
"695,2","-0,13477299"
"695,4","-0,14067526"
"695,6","-0,13529983"
"695,8","-0,13764961"
696,"-0,13283405"
"696,2","-0,14004859"
"696,4","-0,13584998"
"696,6","-0,1390084"
"696,8","-0,13772088"
697,"-0,14068902"
"697,2","-0,13834254"
"697,4","-0,13445033"
"697,6","-0,14163932"
"697,8","-0,1379417"
698,"-0,1366058"
"698,2","-0,1401851"
"698,4","-0,13824856"
"698,6","-0,13715966"
"698,8","-0,14105356"
699,"-0,13984971"
"699,2","-0,14168237"
"699,4","-0,13749383"
"699,6","-0,13938509"
"699,8","-0,13588941"
700,"-0,13851389"
"700,2","-0,14406079"
"700,4","-0,13813709"
"700,6","-0,13880974"
"700,8","-0,14189494"
701,"-0,13823752"
"701,2","-0,14287356"
"701,4","-0,13891454"
"701,6","-0,14141798"
"701,8","-0,14110367"
702,"-0,14313842"
"702,2","-0,14314222"
"702,4","-0,14208111"
"702,6","-0,13902181"
"702,8","-0,14065427"
703,"-0,14730366"
"703,2","-0,1436971"
"703,4","-0,14311396"
"703,6","-0,14191747"
"703,8","-0,14171721"
704,"-0,14529116"
"704,2","-0,13917996"
"704,4","-0,14400946"
"704,6","-0,1424361"
"704,8","-0,14116697"
705,"-0,14348082"
"705,2","-0,14323868"
"705,4","-0,14340894"
"705,6","-0,14272715"
"705,8","-0,14421938"
706,"-0,14393447"
"706,2","-0,13976543"
"706,4","-0,14588648"
"706,6","-0,14309806"
"706,8","-0,14025579"
707,"-0,14549555"
"707,2","-0,14444256"
"707,4","-0,14702342"
"707,6","-0,1471407"
"707,8","-0,14657971"
708,"-0,14984377"
"708,2","-0,14672403"
"708,4","-0,14597672"
"708,6","-0,14536124"
"708,8","-0,14499019"
709,"-0,14610954"
"709,2","-0,14289582"
"709,4","-0,14575507"
"709,6","-0,14690891"
"709,8","-0,1472671"
710,"-0,14495148"
"710,2","-0,15119727"
"710,4","-0,14487517"
"710,6","-0,14936604"
"710,8","-0,14543532"
711,"-0,14655353"
"711,2","-0,14787304"
"711,4","-0,15130059"
"711,6","-0,15030126"
"711,8","-0,14935051"
712,"-0,15150715"
"712,2","-0,15124443"
"712,4","-0,14956918"
"712,6","-0,14722198"
"712,8","-0,14740381"
713,"-0,14642911"
"713,2","-0,15016209"
"713,4","-0,15317482"
"713,6","-0,14757355"
"713,8","-0,14812815"
714,"-0,15049057"
"714,2","-0,14969945"
"714,4","-0,15150964"
"714,6","-0,15166153"
"714,8","-0,15121815"
715,"-0,14917865"
"715,2","-0,1495968"
"715,4","-0,15026794"
"715,6","-0,14962895"
"715,8","-0,15430768"
716,"-0,15095334"
"716,2","-0,14795771"
"716,4","-0,15255769"
"716,6","-0,14813772"
"716,8","-0,15244998"
717,"-0,15449145"
"717,2","-0,15232137"
"717,4","-0,1549198"
"717,6","-0,15567401"
"717,8","-0,15260717"
718,"-0,15306044"
"718,2","-0,15152285"
"718,4","-0,15314975"
"718,6","-0,15448844"
"718,8","-0,1572257"
719,"-0,15343876"
"719,2","-0,15147376"
"719,4","-0,15192422"
"719,6","-0,15507253"
"719,8","-0,15333234"
720,"-0,15325733"
"720,2","-0,15773563"
"720,4","-0,14727843"
"720,6","-0,15373366"
"720,8","-0,1504375"
721,"-0,1574644"
"721,2","-0,15629944"
"721,4","-0,15393369"
"721,6","-0,14889838"
"721,8","-0,15502168"
722,"-0,15487248"
"722,2","-0,15538572"
"722,4","-0,15640606"
"722,6","-0,15403414"
"722,8","-0,16043885"
723,"-0,15361902"
"723,2","-0,15607071"
"723,4","-0,15599559"
"723,6","-0,15851137"
"723,8","-0,15630564"
724,"-0,15295963"
"724,2","-0,15484014"
"724,4","-0,15667418"
"724,6","-0,15592347"
"724,8","-0,158951"
725,"-0,15414436"
"725,2","-0,15933746"
"725,4","-0,15660028"
"725,6","-0,157065"
"725,8","-0,15485367"
726,"-0,15757519"
"726,2","-0,15857075"
"726,4","-0,15866396"
"726,6","-0,15888159"
"726,8","-0,15879004"
727,"-0,15532428"
"727,2","-0,1578836"
"727,4","-0,16175787"
"727,6","-0,158573"
"727,8","-0,15660425"
728,"-0,15353477"
"728,2","-0,15807204"
"728,4","-0,15779994"
"728,6","-0,15832941"
"728,8","-0,15752079"
729,"-0,15987463"
"729,2","-0,16163732"
"729,4","-0,15650173"
"729,6","-0,1596901"
"729,8","-0,16287659"
730,"-0,15599392"
"730,2","-0,15780382"
"730,4","-0,15657589"
"730,6","-0,15910593"
"730,8","-0,16357274"
731,"-0,16011629"
"731,2","-0,16257563"
"731,4","-0,16388789"
"731,6","-0,16070145"
"731,8","-0,16679154"
732,"-0,15681836"
"732,2","-0,15963668"
"732,4","-0,16036794"
"732,6","-0,16234812"
"732,8","-0,16073141"
733,"-0,15860122"
"733,2","-0,16127212"
"733,4","-0,15902789"
"733,6","-0,16125369"
"733,8","-0,16559006"
734,"-0,15969205"
"734,2","-0,16191608"
"734,4","-0,16219631"
"734,6","-0,16334328"
"734,8","-0,16574261"
735,"-0,15883419"
"735,2","-0,16565265"
"735,4","-0,16132528"
"735,6","-0,16425377"
"735,8","-0,16648325"
736,"-0,16415933"
"736,2","-0,16335006"
"736,4","-0,1645458"
"736,6","-0,16506754"
"736,8","-0,16404882"
737,"-0,16609892"
"737,2","-0,16473237"
"737,4","-0,16788255"
"737,6","-0,16509956"
"737,8","-0,16262487"
738,"-0,16185887"
"738,2","-0,16677921"
"738,4","-0,16774958"
"738,6","-0,16705708"
"738,8","-0,16572633"
739,"-0,16313563"
"739,2","-0,16261342"
"739,4","-0,16550626"
"739,6","-0,16355775"
"739,8","-0,16518906"
740,"-0,16501653"
"740,2","-0,16334629"
"740,4","-0,16667429"
"740,6","-0,16797261"
"740,8","-0,16731237"
741,"-0,16158463"
"741,2","-0,16350816"
"741,4","-0,16789795"
"741,6","-0,16812469"
"741,8","-0,16754259"
742,"-0,16627204"
"742,2","-0,16610022"
"742,4","-0,16292512"
"742,6","-0,16308925"
"742,8","-0,16820534"
743,"-0,16721021"
"743,2","-0,1702283"
"743,4","-0,16468796"
"743,6","-0,16697884"
"743,8","-0,17005797"
744,"-0,16552708"
"744,2","-0,16737588"
"744,4","-0,16695599"
"744,6","-0,16702285"
"744,8","-0,16887969"
745,"-0,16310267"
"745,2","-0,1672965"
"745,4","-0,16697548"
"745,6","-0,16760905"
"745,8","-0,16975406"
746,"-0,17085248"
"746,2","-0,16723201"
"746,4","-0,16978803"
"746,6","-0,16731173"
"746,8","-0,16566285"
747,"-0,17059056"
"747,2","-0,1710584"
"747,4","-0,17131554"
"747,6","-0,17342129"
"747,8","-0,16718593"
748,"-0,16538393"
"748,2","-0,17038597"
"748,4","-0,16998565"
"748,6","-0,16782127"
"748,8","-0,17114533"
749,"-0,1723599"
"749,2","-0,16736072"
"749,4","-0,16782156"
"749,6","-0,16685608"
"749,8","-0,17132816"
750,"-0,16800177"
"750,2","-0,1699871"
"750,4","-0,17462873"
"750,6","-0,17427677"
"750,8","-0,16884415"
751,"-0,17107435"
"751,2","-0,17368267"
"751,4","-0,17153366"
"751,6","-0,17262004"
"751,8","-0,17069481"
752,"-0,17195234"
"752,2","-0,17014909"
"752,4","-0,17520709"
"752,6","-0,17225431"
"752,8","-0,17018902"
753,"-0,17338842"
"753,2","-0,17273676"
"753,4","-0,17086869"
"753,6","-0,16992275"
"753,8","-0,17388843"
754,"-0,17246072"
"754,2","-0,17057034"
"754,4","-0,17314248"
"754,6","-0,17381403"
"754,8","-0,17004646"
755,"-0,17051475"
"755,2","-0,17226653"
"755,4","-0,17115657"
"755,6","-0,17336388"
"755,8","-0,16922387"
756,"-0,1704473"
"756,2","-0,17328934"
"756,4","-0,17066628"
"756,6","-0,17299053"
"756,8","-0,17159514"
757,"-0,17003138"
"757,2","-0,17388678"
"757,4","-0,17280817"
"757,6","-0,17350365"
"757,8","-0,17238408"
758,"-0,17194963"
"758,2","-0,17164116"
"758,4","-0,1768225"
"758,6","-0,17408325"
"758,8","-0,16989203"
759,"-0,17358282"
"759,2","-0,17558867"
"759,4","-0,17315164"
"759,6","-0,17192361"
"759,8","-0,17668557"
760,"-0,17231473"
"760,2","-0,17945482"
"760,4","-0,1768591"
"760,6","-0,17804393"
"760,8","-0,17530917"
761,"-0,17752253"
"761,2","-0,1739583"
"761,4","-0,17550166"
"761,6","-0,17217371"
